,text,timestamp,source,symbols,company_names,url,verified,cleaned_tweets,sentiment,date,perc_change,NextDay_perc_change,sector
80,Buying in options land on Friday 7/6!  $QSR $IGT $SKX $VOYA $FCX $NVO $PXD $VIPS $VVV $SGMS $PII $ETFC $BLL $GPRO… https://t.co/zcyw6K1VTv,Mon Jul 09 02:44:19 +0000 2018,smartmoneyact,ARRY,Array BioPharma Inc.,https://twitter.com/i/web/status/1016151031510716416,FALSE,buy option land friday qsr igt skx voya fcx nvo pxd vip vvv sgm pii etfc bll gpro,1,7/9/2018,,,Technology
81,Short sale volume(not short interest) for $WU on 2018-07-06 is 38%. https://t.co/MN0BezRLba $FIS 45% $MA 58% $MGI 26% $WEX 53%,Mon Jul 09 02:54:02 +0000 2018,shortvolumes,FIS,Fidelity National Information Services,http://shortvolumes.com/?t=WU,FALSE,short sale volum short interest wu fi mgi wex,1,7/9/2018,0.404935051,0.554322326,Technology
82,Weekly Recap: $HSY price moved 4.28% since post - next stop 98.50. Other trades included AA SPY BABA MDSO AYI FB SH… https://t.co/uGd8Esohx8,Mon Jul 09 02:54:31 +0000 2018,aboutheoptions,HSY,The Hershey Company,https://twitter.com/i/web/status/1016153595522281472,FALSE,weekli recap hsi price move sinc post next stop trade includ aa spi baba mdso ayi fb sh,-1,7/9/2018,1.385971991,0.106491428,Consumer Defensive
83,$ANSS high OI range is 150.00 to 170.00 for option expiration 07/20/2018 #maxpain #options https://t.co/l4WbKAgcvU https://t.co/9ijKHXTPYu,Mon Jul 09 03:07:16 +0000 2018,optioncharts,ANSS,ANSYS,http://maximum-pain.com/options/open-interest/ANSS,FALSE,anss high oi rang option expir maxpain option,0,7/9/2018,0.706243899,0.033989099,Technology
84,RT @oliviabvoz: What's shaking guys? Inflation &amp; bank earnings are some of your market shakers this week: https://t.co/zUj03RrzaF $PEP $FST…,Mon Jul 09 03:11:40 +0000 2018,TFMkts,ETR,Entergy Corporation,https://youtu.be/JkO2zJAN-5Y,FALSE,rt shake guy inflat amp bank earn market shaker week pep fst,0,7/9/2018,3.036537654,-0.973173755,Utilities
85,Monday’s Watch1 $AMZN $GOOGL $FB $AAPL $AMD $BIDU $BABA $BTC.X $ETH.X $BIIB $CELG $GILD $INTC $JD $ARQL $ARRY $ARWR… https://t.co/Ku6wqg8ECi,Mon Jul 09 03:28:01 +0000 2018,mchaudhry82,ARRY,Array BioPharma Inc.,https://twitter.com/i/web/status/1016162026408828928,FALSE,monday watch amzn googl fb aapl amd bidu baba btc x eth x biib celg gild intc jd arql arri arwr,0,7/9/2018,,,Technology
86,$PNR broker price target 0.36 https://t.co/DHaGJaArxd https://t.co/OBz0UXv4jb,Mon Jul 09 03:34:31 +0000 2018,______JG,PNR,Pentair plc,https://dpsi7pmz5b6vt.cloudfront.net/uploads/ckeditor/picture/5256/Bell_Potter_Analyst_Stock_Picks_for_FY19.pdf,FALSE,pnr broker price target,0,7/9/2018,-2.123637774,-0.461682282,Industrials
87,RT @mchaudhry82: Monday’s Watch1 $AMZN $GOOGL $FB $AAPL $AMD $BIDU $BABA $BTC.X $ETH.X $BIIB $CELG $GILD $INTC $JD $ARQL $ARRY $ARWR $ENDP…,Mon Jul 09 04:07:02 +0000 2018,Jenlovescrypto,ARRY,Array BioPharma Inc.,,FALSE,rt monday watch amzn googl fb aapl amd bidu baba btc x eth x biib celg gild intc jd arql arri arwr endp,0,7/9/2018,,,Technology
88,Short sale vol (not short interest) for $AMAT on 2018-07-06 is 38%. https://t.co/h8sUZH3HlD $LRCX 39% $SNPS 34% $TER 51% $KLAC 55%,Mon Jul 09 04:18:02 +0000 2018,shortvolumes,SNPS,Synopsys,http://shortvolumes.com/?t=AMAT,FALSE,short sale vol short interest amat lrcx snp ter klac,1,7/9/2018,0.033889268,-0.191396273,Technology
89,RT @forever_t_2000: Theres goes $SODE breaking things again.  At least they're getting paid to fix it.  $ACM $AEGN $AGX $BFLBF $BLD $DY $EM…,Mon Jul 09 04:22:11 +0000 2018,GregStockett,JEC,Jacobs Engineering Group Inc.,,FALSE,rt there goe sode break thing least get paid fix acm aegn agx bflbf bld dy em,0,7/9/2018,,,
90,$MOS D1 outside day &gt; 50SMA https://t.co/aQ5Tf1kEKy,Mon Jul 09 04:50:19 +0000 2018,pnani456,MOS,The Mosaic Company,,FALSE,mo outsid day gt sma,1,7/9/2018,-0.24743617,-2.045855083,Basic Materials
91,$0.46 EPS Expected for DDR Corp. $DDR https://t.co/a94iNGFhS8,Mon Jul 09 05:01:52 +0000 2018,reurope_stock,DDR,DDR Corp.,https://reurope.com/2018/07/09/0-46-eps-expected-for-ddr-corp-ddr/,FALSE,ep expect ddr corp ddr,0,7/9/2018,2.15924225,0.754455811,
92,RT @kelvo1972: My watch list for tomorrow. $FB $AAPL $BA $NVDA $BABA $EL Same as always. When you learn and tune in to a small hand full of…,Mon Jul 09 05:08:23 +0000 2018,trickmitch1,EL,The EstíëŒ©e Lauder Companies Inc.,,FALSE,rt watch list tomorrow fb aapl ba nvda baba el alway learn tune small hand full,1,7/9/2018,-0.175574128,-1.210898751,Consumer Defensive
93,REVERSE MERGER TWEET $qqq $aapl $tvix $veon $csco $siri $rook $mu $msft $fb $sqqq $intc $cmcsa $amat $nvda $sgmo… https://t.co/evp23dqMFp,Mon Jul 09 05:08:32 +0000 2018,OneOClockDrop,FNSR,Finisar Corporation,https://twitter.com/i/web/status/1016187324680376321,FALSE,revers merger tweet qqq aapl tvix veon csco siri rook mu msft fb sqqq intc cmcsa amat nvda sgmo,0,7/9/2018,,,
94,Swing Trading - Watchlist this week - Chart CandleGlance   $IPGP $VRNS $ANET $MDB $TIF $OLLI $EXPD $EA $KMG $HD… https://t.co/YNU9j6qS1j,Mon Jul 09 05:08:38 +0000 2018,amoghp88,EXPD,Expeditors International of Washington,https://twitter.com/i/web/status/1016187350890606592,FALSE,swing trade watchlist week chart candlegl ipgp vrn anet mdb tif olli expd ea kmg hd,0,7/9/2018,-0.880813869,0.639882384,Industrials
95,REVERSE MERGER TWEET $PTEN $NWL $TJX $EPD $TBT $NE $TAL $SPXS $MXIM $WELL $MMM $SRC $CSX $KBR $MHK $ODP $MHK $SRC… https://t.co/Pf7doc6AWB,Mon Jul 09 05:10:52 +0000 2018,OneOClockDrop,ODP,Office Depot,https://twitter.com/i/web/status/1016187912180776960,FALSE,revers merger tweet pten nwl tjx epd tbt ne tal spx mxim well mmm src csx kbr mhk odp mhk src,1,7/9/2018,-3.676470485,1.418445089,Consumer Cyclical
96,RT @forever_t_2000: Theres goes $SODE breaking things again.  At least they're getting paid to fix it.  $ACM $AEGN $AGX $BFLBF $BLD $DY $EM…,Mon Jul 09 05:23:41 +0000 2018,Liam_Hennessy_,JEC,Jacobs Engineering Group Inc.,,FALSE,rt there goe sode break thing least get paid fix acm aegn agx bflbf bld dy em,0,7/9/2018,,,
97,RT @OneOClockDrop: REVERSE MERGER TWEET $PTEN $NWL $TJX $EPD $TBT $NE $TAL $SPXS $MXIM $WELL $MMM $SRC $CSX $KBR $MHK $ODP $MHK $SRC $PEP $…,Mon Jul 09 05:24:34 +0000 2018,jnybgood2000,ODP,Office Depot,,FALSE,rt revers merger tweet pten nwl tjx epd tbt ne tal spx mxim well mmm src csx kbr mhk odp mhk src pep,1,7/9/2018,-3.676470485,1.418445089,Consumer Cyclical
98,$3.98 Billion in Sales Expected for Jacobs Engineering Group Inc $JEC This Quarter https://t.co/IIxNxLmm3r,Mon Jul 09 05:31:56 +0000 2018,TheMarketsDaily,JEC,Jacobs Engineering Group Inc.,http://zpr.io/6TH3S,FALSE,billion sale expect jacob engin group inc jec quarter,0,7/9/2018,,,
99,$ABG $ALGN $BA $DLTR $HTHT $KORS $NSP $SPY $URI https://t.co/CStZ6m4whm,Mon Jul 09 05:56:08 +0000 2018,SeekingAlpha,DLTR,Dollar Tree,https://seekingalpha.com/article/4185987-portfolio-john-authers?source=feed_f,FALSE,abg algn ba dltr htht kor nsp spi uri,0,7/9/2018,-0.023622732,-1.178828219,Consumer Defensive
100,Short sale volume(not short interest) for $D on 2018-07-06 is 60%. https://t.co/lSB9hLO5Re $AEE 58% $CMS 58% $EXC 49% $SRE 56%,Mon Jul 09 06:00:01 +0000 2018,shortvolumes,AEE,Ameren Corporation,http://shortvolumes.com/?t=D,FALSE,short sale volum short interest aee cm exc sre,1,7/9/2018,3.305384105,-1.851849235,Utilities
101,$AJG Arthur J. Gallagher &amp; Co. Acquires Milne Alexander From our Stock News Alerts App,Mon Jul 09 06:05:42 +0000 2018,Allstocknews,AJG,Arthur J. Gallagher & Co.,,FALSE,ajg arthur j gallagh amp co acquir miln alexand stock news alert app,1,7/9/2018,-1.883118275,-0.132456176,Financial Services
102,A portfolio for @johnauthers.  $ABG $ALGN $BA $DLTR $HTHT $KORS $NSP $SPY $URI  https://t.co/joWdEKXF44,Mon Jul 09 06:06:49 +0000 2018,dpinsen,DLTR,Dollar Tree,https://seekingalpha.com/article/4185987-portfolio-john-authers?source=feed_f,FALSE,portfolio abg algn ba dltr htht kor nsp spi uri,0,7/9/2018,-0.023622732,-1.178828219,Consumer Defensive
103,Zacks: Brokerages Anticipate Aon PLC $AON Will Post Quarterly Sales of $2.50 Billion https://t.co/z6yqECpIVS,Mon Jul 09 06:07:05 +0000 2018,TheMarketsDaily,AON,Aon plc,http://zpr.io/6THva,FALSE,zack brokerag anticip aon plc aon post quarterli sale billion,0,7/9/2018,-1.887196655,-0.273829017,Financial Services
104,Contrasting Miragen Therapeutics $MGEN &amp; Laboratory Corp. of America $LH https://t.co/t5njE0kSyf,Mon Jul 09 06:10:34 +0000 2018,dispatchtribune,LH,Laboratory Corporation of America Holdings,http://dispatchtribunal.com/?p=2041930,FALSE,contrast miragen therapeut mgen amp laboratori corp america lh,0,7/9/2018,0.284691503,-0.979690887,Healthcare
105,$AAN $AAPL $ABBV $ADM $AFL $ALLE $AM $AMGP $AMP $AMT $ANDX $AON $AOS $APD $APOG $AQN $AVGO $AY $BAC $BAM $BEP $BIP https://t.co/9k5FoGxr9m,Mon Jul 09 06:17:07 +0000 2018,SeekingAlpha,ALLE,Allegion plc,https://seekingalpha.com/article/4185992-dividend-senseis-portfolio-update-42-3-reasons-perfect-jobs-report-spells-great-news-stocks?source=feed_f,FALSE,aan aapl abbv adm afl all amgp amp amt andx aon ao apd apog aqn avgo ay bac bam bep bip,0,7/9/2018,-0.880145336,-0.461598436,Industrials
106,Apartment Investment and Management’s $AIV “Hold” Rating Reiterated at BMO Capital Markets https://t.co/6UB1H9AlYc,Mon Jul 09 06:25:16 +0000 2018,dailypoliticaln,AIV,Apartment Investment and Management Company,http://www.dailypolitical.com/?p=2190015,FALSE,apart invest manag aiv hold rate reiter bmo capit market,0,7/9/2018,0.73096292,-0.356298174,Real Estate
107,Everest Re Group $RE and Heritage Insurance $HRTG Critical Contrast https://t.co/LSiXQGnwYl,Mon Jul 09 06:27:35 +0000 2018,TranscriptDaily,RE,Everest Re Group,http://zpr.io/6TRg7,FALSE,everest group heritag insur hrtg critic contrast,-1,7/9/2018,-1.595187215,0.61948044,Financial Services
108,$AR $CGC $DAVE $GNC $HSY $ICON $KMB $M $PEP $PG $RRC $SMRT $WTW https://t.co/CTcJlHVVlZ,Mon Jul 09 06:32:15 +0000 2018,SeekingAlpha,HSY,The Hershey Company,https://seekingalpha.com/article/4185993-sharing-2018-first-half-performance?source=feed_f,FALSE,ar cgc dave gnc hsi icon kmb pep pg rrc smrt wtw,0,7/9/2018,1.385971991,0.106491428,Consumer Defensive
109,RT @SeekingAlpha: $AR $CGC $DAVE $GNC $HSY $ICON $KMB $M $PEP $PG $RRC $SMRT $WTW https://t.co/CTcJlHVVlZ,Mon Jul 09 06:33:03 +0000 2018,samaninatasha,HSY,The Hershey Company,https://seekingalpha.com/article/4185993-sharing-2018-first-half-performance?source=feed_f,FALSE,rt ar cgc dave gnc hsi icon kmb pep pg rrc smrt wtw,0,7/9/2018,1.385971991,0.106491428,Consumer Defensive
110,The Western Union $WU Stock Rating Upgraded by Zacks Investment Research https://t.co/qLDhH48Fm0,Mon Jul 09 06:35:08 +0000 2018,dailypoliticaln,WU,The Western Union Company,http://www.dailypolitical.com/?p=2190028,FALSE,western union wu stock rate upgrad zack invest research,0,7/9/2018,-0.197428469,-0.788953856,Financial Services
111,The Western Union $WU Stock Rating Upgraded by Zacks Investment Research https://t.co/UuUlg2PWeu,Mon Jul 09 06:35:44 +0000 2018,ZolmaxNews,WU,The Western Union Company,http://zolmax.com/?p=2370057,FALSE,western union wu stock rate upgrad zack invest research,0,7/9/2018,-0.197428469,-0.788953856,Financial Services
112,WestRock $WRK Given a $63.00 Price Target at Stephens https://t.co/vNBFXavgcP,Mon Jul 09 06:41:59 +0000 2018,WeekHerald,WRK,WestRock Company,http://weekherald.com/?p=2978279,FALSE,westrock wrk given price target stephen,0,7/9/2018,-0.470220248,-0.745492897,Consumer Cyclical
113,Analyzing PJT Partners $PJT &amp; Affiliated Managers Group $AMG https://t.co/vnRFGWaBpW,Mon Jul 09 06:43:59 +0000 2018,OlympiaReport,AMG,Affiliated Managers Group,http://theolympiareport.com/?p=912458,FALSE,analyz pjt partner pjt amp affili manag group amg,0,7/9/2018,-1.166526007,-0.900235179,Financial Services
114,WestRock $WRK Given a $63.00 Price Target at Stephens https://t.co/WcU2tkTB4V,Mon Jul 09 06:44:04 +0000 2018,OlympiaReport,WRK,WestRock Company,http://theolympiareport.com/?p=912451,FALSE,westrock wrk given price target stephen,0,7/9/2018,-0.470220248,-0.745492897,Consumer Cyclical
115,C.H. Robinson Worldwide $CHRW versus Expeditors International of Washington $EXPD Head-To-Head Analysis https://t.co/YflkRx4O87,Mon Jul 09 06:44:52 +0000 2018,dailypoliticaln,EXPD,Expeditors International of Washington,http://www.dailypolitical.com/?p=2190049,FALSE,c h robinson worldwid chrw versu expeditor intern washington expd head head analysi,0,7/9/2018,-0.880813869,0.639882384,Industrials
116,Critical Survey: C.H. Robinson Worldwide $CHRW and Expeditors International of Washington $EXPD https://t.co/P5nmJWMRDY,Mon Jul 09 06:45:32 +0000 2018,TickerReport,EXPD,Expeditors International of Washington,http://tickerreport.com/?p=3623713,FALSE,critic survey c h robinson worldwid chrw expeditor intern washington expd,-1,7/9/2018,-0.880813869,0.639882384,Industrials
117,Affiliated Managers Group $AMG versus PJT Partners $PJT Critical Analysis https://t.co/8CpfXaXzYb,Mon Jul 09 06:46:26 +0000 2018,WeekHerald,AMG,Affiliated Managers Group,http://weekherald.com/?p=2978286,FALSE,affili manag group amg versu pjt partner pjt critic analysi,-1,7/9/2018,-1.166526007,-0.900235179,Financial Services
118,$PNR ready to attack 🗡 recent highs. needs volume 🚀🚨 https://t.co/0YgE51Dvcp,Mon Jul 09 06:48:56 +0000 2018,______JG,PNR,Pentair plc,,FALSE,pnr readi attack recent high need volum,-1,7/9/2018,-2.123637774,-0.461682282,Industrials
119,Argus Trims Harris $HRS Target Price to $170.00 https://t.co/CjFTg7CAfR,Mon Jul 09 06:50:24 +0000 2018,TranscriptDaily,HRS,Harris Corporation,http://zpr.io/6TRz4,FALSE,argu trim harri hr target price,0,7/9/2018,,,
120,Advance Auto Parts $AAP Rating Increased to Buy at ValuEngine https://t.co/kZqLnVusB5,Mon Jul 09 06:51:50 +0000 2018,dakotafinancial,AAP,Advance Auto Parts,http://dakotafinancialnews.com/?p=305998,FALSE,advanc auto part aap rate increas buy valuengin,0,7/9/2018,-2.442038447,0.205767376,Consumer Cyclical
121,"RT SeekingAlpha ""$BWP $NS $SMLP $MMP $BPL $BKEP $CEQP $NSH $PAGP $OKE $SEMG $TGE $ENB $IPPLF $PPL $KEY $BIP $TOO… https://t.co/lNIawBTBLF",Mon Jul 09 07:00:43 +0000 2018,CNBCTradersFan,OKE,ONEOK,https://twitter.com/i/web/status/1016215554338840577,FALSE,rt seekingalpha bwp ns smlp mmp bpl bkep ceqp nsh pagp oke semg tge enb ipplf ppl key bip,0,7/9/2018,0.237836864,0.738674257,Energy
122,"RT SeekingAlpha ""$ABG $ALGN $BA $DLTR $HTHT $KORS $NSP $SPY $URI https://t.co/yXn1f1x93I""",Mon Jul 09 07:00:47 +0000 2018,CNBCTradersFan,DLTR,Dollar Tree,https://seekingalpha.com/article/4185987-portfolio-john-authers?source=feed_f,FALSE,rt seekingalpha abg algn ba dltr htht kor nsp spi uri,0,7/9/2018,-0.023622732,-1.178828219,Consumer Defensive
123,"RT SeekingAlpha ""$AAN $AAPL $ABBV $ADM $AFL $ALLE $AM $AMGP $AMP $AMT $ANDX $AON $AOS $APD $APOG $AQN $AVGO $AY… https://t.co/qQHyDckKJR",Mon Jul 09 07:00:49 +0000 2018,CNBCTradersFan,ALLE,Allegion plc,https://twitter.com/i/web/status/1016215579886223361,FALSE,rt seekingalpha aan aapl abbv adm afl all amgp amp amt andx aon ao apd apog aqn avgo ay,0,7/9/2018,-0.880145336,-0.461598436,Industrials
124,"RT SeekingAlpha ""$AR $CGC $DAVE $GNC $HSY $ICON $KMB $M $PEP $PG $RRC $SMRT $WTW https://t.co/nleWSJ1eZe""",Mon Jul 09 07:00:49 +0000 2018,CNBCTradersFan,HSY,The Hershey Company,https://seekingalpha.com/article/4185993-sharing-2018-first-half-performance?source=feed_f,FALSE,rt seekingalpha ar cgc dave gnc hsi icon kmb pep pg rrc smrt wtw,0,7/9/2018,1.385971991,0.106491428,Consumer Defensive
125,Q2 $QTWO versus ANSYS $ANSS Critical Review https://t.co/B3UyB4F1qA,Mon Jul 09 07:04:54 +0000 2018,dailypoliticaln,ANSS,ANSYS,http://www.dailypolitical.com/?p=2190078,FALSE,q qtwo versu ansi anss critic review,-1,7/9/2018,0.706243899,0.033989099,Technology
126,Head-To-Head Review: Q2 $QTWO vs. ANSYS $ANSS https://t.co/2DEtiOaBgM,Mon Jul 09 07:05:06 +0000 2018,ZolmaxNews,ANSS,ANSYS,http://zolmax.com/?p=2370108,FALSE,head head review q qtwo vs ansi anss,0,7/9/2018,0.706243899,0.033989099,Technology
127,$AON @ApolloMinerals – Excellent Infrastructure and Ground Conditions Confirmed At Historical Salau #Tungsten Mine https://t.co/0EXvMujfVA,Mon Jul 09 07:10:29 +0000 2018,Brand_UK,AON,Aon plc,http://www.branduk.net/apollo-minerals-excellent-infrastructure-and-ground-conditions-confirmed-at-historical-salau-tungsten-mine/,FALSE,aon excel infrastructur ground condit confirm histor salau tungsten mine,1,7/9/2018,-1.887196655,-0.273829017,Financial Services
128,RT @themotleyfool: 2 true-blue tech plays plus a tooth tech play. And all 3 look undervalued. $IBM $MU $XRAY https://t.co/lRXGdgG0nL,Mon Jul 09 07:15:19 +0000 2018,ilginelcora,XRAY,DENTSPLY SIRONA Inc.,https://www.fool.com/investing/2018/07/06/these-3-value-stocks-are-absurdly-cheap-right-now.aspx,FALSE,rt true blue tech play plu tooth tech play look undervalu ibm mu xray,1,7/9/2018,-1.103509126,0.805922311,Healthcare
129,Head to Head Review: Mettler-Toledo International $MTD &amp; Fluidigm $FLDM https://t.co/lyK912kYXI,Mon Jul 09 07:20:12 +0000 2018,ThisLincolnian,MTD,Mettler-Toledo International Inc.,http://thelincolnianonline.com/?p=2171704,FALSE,head head review mettler toledo intern mtd amp fluidigm fldm,0,7/9/2018,-1.66489862,-0.155284478,Healthcare
130,DENTSPLY SIRONA $XRAY Upgraded to Hold at BidaskClub https://t.co/IxDxf7yDpo,Mon Jul 09 07:25:02 +0000 2018,ThisLincolnian,XRAY,DENTSPLY SIRONA Inc.,http://thelincolnianonline.com/?p=2171708,FALSE,dentspli sirona xray upgrad hold bidaskclub,0,7/9/2018,-1.103509126,0.805922311,Healthcare
131,DENTSPLY SIRONA $XRAY Upgraded at BidaskClub https://t.co/jMfwmJXPYZ,Mon Jul 09 07:25:24 +0000 2018,WeekHerald,XRAY,DENTSPLY SIRONA Inc.,http://weekherald.com/?p=2978344,FALSE,dentspli sirona xray upgrad bidaskclub,0,7/9/2018,-1.103509126,0.805922311,Healthcare
132,RT @Brand_UK: $AON @ApolloMinerals – Excellent Infrastructure and Ground Conditions Confirmed At Historical Salau #Tungsten Mine https://t.…,Mon Jul 09 07:26:54 +0000 2018,BrandMultiComms,AON,Aon plc,,FALSE,rt uk aon excel infrastructur ground condit confirm histor salau tungsten mine,1,7/9/2018,-1.887196655,-0.273829017,Financial Services
133,Zacks Investment Research Upgrades Torchmark $TMK to Buy https://t.co/BVaSeDWM4L,Mon Jul 09 07:29:34 +0000 2018,TickerReport,TMK,Torchmark Corporation,http://tickerreport.com/?p=3623782,FALSE,zack invest research upgrad torchmark tmk buy,0,7/9/2018,,,
134,Zacks Investment Research Upgrades Torchmark $TMK to Buy https://t.co/yRaNxfV7BQ,Mon Jul 09 07:31:28 +0000 2018,WatchlistN,TMK,Torchmark Corporation,http://zpr.io/6TRya,FALSE,zack invest research upgrad torchmark tmk buy,0,7/9/2018,,,
135,$AON @ApolloMinerals provide yet more compelling evidence that Salau is one of the highest quality #Tungsten #Mines… https://t.co/VTbZPyMT3p,Mon Jul 09 07:31:41 +0000 2018,Alan__Green,AON,Aon plc,https://twitter.com/i/web/status/1016223348278333441,FALSE,aon provid yet compel evid salau one highest qualiti tungsten mine,0,7/9/2018,-1.887196655,-0.273829017,Financial Services
136,Critical Survey: Nelnet $NNI vs. SLM $SLM https://t.co/SPbSRElqCr,Mon Jul 09 07:42:36 +0000 2018,TheMarketsDaily,SLM,SLM Corporation,http://zpr.io/6TR99,FALSE,critic survey nelnet nni vs slm slm,-1,7/9/2018,-2.399312178,-0.746889221,Financial Services
137,RT @iRegMedOfficial: Our Goal is maximum Efficiency with minimal side effects! Prof. Dr. Ulrich Schneider  $IRM #Health #blockchain #bitcoi…,Mon Jul 09 07:45:38 +0000 2018,rahmiyanty1,IRM,Iron Mountain Incorporated,,FALSE,rt goal maximum effici minim side effect prof dr ulrich schneider irm health blockchain bitcoi,0,7/9/2018,-1.388888889,0.109591549,Real Estate
138,Laboratory Corp. of America $LH versus InVitae $NVTA Critical Contrast https://t.co/6KkkoDsQwA,Mon Jul 09 07:53:30 +0000 2018,ThisLincolnian,LH,Laboratory Corporation of America Holdings,http://thelincolnianonline.com/?p=2171751,FALSE,laboratori corp america lh versu invita nvta critic contrast,-1,7/9/2018,0.284691503,-0.979690887,Healthcare
